drug_id,protein_id,protein_name,protein_title,drug_name
DB00450,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Droperidol
DB00457,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Prazosin
DB00458,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Imipramine
DB00477,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Chlorpromazine
DB00502,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Haloperidol
DB00540,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Nortriptyline
DB00543,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Amoxapine
DB00555,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Lamotrigine
DB00575,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Clonidine
DB00590,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Doxazosin
DB00610,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Metaraminol
DB00622,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Nicardipine
DB00656,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Trazodone
DB00661,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Verapamil
DB00668,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Epinephrine
DB00679,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Thioridazine
DB00696,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Ergotamine
DB00699,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Nicergoline
DB00706,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Tamsulosin
DB00723,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Methoxamine
DB00726,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Trimipramine
DB00734,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Risperidone
DB00751,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Epinastine
DB00777,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Propiomazine
DB00797,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Tolazoline
DB00800,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Fenoldopam
DB00831,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Trifluoperazine
DB00852,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Pseudoephedrine
DB00865,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Benzphetamine
DB00875,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Flupentixol
DB00908,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Quinidine
DB00925,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Phenoxybenzamine
DB00935,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Oxymetazoline
DB00964,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Apraclonidine
DB01136,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Carvedilol
DB01142,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Doxepin
DB01149,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Nefazodone
DB01162,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Terazosin
DB01186,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Pergolide
DB01200,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Bromocriptine
DB01238,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Aripiprazole
DB01253,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Ergometrine
DB01267,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Paliperidone
DB01295,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Bevantolol
DB01364,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Ephedrine
DB01403,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Methotrimeprazine
DB01472,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,4-Methoxyamphetamine
DB01579,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Phendimetrazine
DB01614,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Acepromazine
DB01622,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Thioproperazine
DB01624,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Zuclopenthixol
DB04855,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Dronedarone
DB04946,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Iloperidone
DB04948,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Lofexidine
DB05469,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,R450
DB05492,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Epicept NP-1
DB06016,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Cariprazine
DB06144,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Sertindole
DB06153,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Pizotifen
DB06207,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Silodosin
DB06216,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Asenapine
DB06229,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Ocaperidone
DB06262,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Droxidopa
DB06694,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Xylometazoline
DB06706,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Isometheptene
DB06711,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Naphazoline
DB08950,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Indoramin
DB09128,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Brexpiprazole
DB09202,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Cirazoline
DB09239,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Niguldipine
DB11124,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Racepinephrine
DB12278,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Propiverine
DB14185,P35348,Alpha-1A adrenergic receptor,ADA1A_HUMAN,Aripiprazole lauroxil
DB00214,Q13621,Solute carrier family 12 member 1,S12A1_HUMAN,Torasemide
DB00232,Q13621,Solute carrier family 12 member 1,S12A1_HUMAN,Methyclothiazide
DB00310,Q13621,Solute carrier family 12 member 1,S12A1_HUMAN,Chlorthalidone
DB00534,Q13621,Solute carrier family 12 member 1,S12A1_HUMAN,Chlormerodrin
DB00695,Q13621,Solute carrier family 12 member 1,S12A1_HUMAN,Furosemide
DB00761,Q13621,Solute carrier family 12 member 1,S12A1_HUMAN,Potassium chloride
DB00774,Q13621,Solute carrier family 12 member 1,S12A1_HUMAN,Hydroflumethiazide
DB00887,Q13621,Solute carrier family 12 member 1,S12A1_HUMAN,Bumetanide
DB00903,Q13621,Solute carrier family 12 member 1,S12A1_HUMAN,Etacrynic acid
DB01325,Q13621,Solute carrier family 12 member 1,S12A1_HUMAN,Quinethazone
DB02925,Q13621,Solute carrier family 12 member 1,S12A1_HUMAN,Piretanide
DB00157,P03886,NADH-ubiquinone oxidoreductase chain 1,NU1M_HUMAN,NADH
DB01028,P03886,NADH-ubiquinone oxidoreductase chain 1,NU1M_HUMAN,Methoxyflurane
DB01159,P03886,NADH-ubiquinone oxidoreductase chain 1,NU1M_HUMAN,Halothane
DB01189,P03886,NADH-ubiquinone oxidoreductase chain 1,NU1M_HUMAN,Desflurane
DB01236,P03886,NADH-ubiquinone oxidoreductase chain 1,NU1M_HUMAN,Sevoflurane
DB04464,P03886,NADH-ubiquinone oxidoreductase chain 1,NU1M_HUMAN,N-Formylmethionine
DB12695,P03886,NADH-ubiquinone oxidoreductase chain 1,NU1M_HUMAN,Phenethyl Isothiocyanate
DB00389,P07202,Thyroid peroxidase,PERT_HUMAN,Carbimazole
DB00509,P07202,Thyroid peroxidase,PERT_HUMAN,Dextrothyroxine
DB00550,P07202,Thyroid peroxidase,PERT_HUMAN,Propylthiouracil
DB00763,P07202,Thyroid peroxidase,PERT_HUMAN,Methimazole
DB08604,P07202,Thyroid peroxidase,PERT_HUMAN,Triclosan
DB11085,P07202,Thyroid peroxidase,PERT_HUMAN,Resorcinol
DB11496,P07202,Thyroid peroxidase,PERT_HUMAN,2-mercaptobenzothiazole
DB00755,P29762,Cellular retinoic acid-binding protein 1,RABP1_HUMAN,Tretinoin
DB00127,P41180,Extracellular calcium-sensing receptor,CASR_HUMAN,Spermine
DB00994,P41180,Extracellular calcium-sensing receptor,CASR_HUMAN,Neomycin
DB01012,P41180,Extracellular calcium-sensing receptor,CASR_HUMAN,Cinacalcet
DB05255,P41180,Extracellular calcium-sensing receptor,CASR_HUMAN,Ronacaleret
DB05695,P41180,Extracellular calcium-sensing receptor,CASR_HUMAN,NPS-2143
DB11093,P41180,Extracellular calcium-sensing receptor,CASR_HUMAN,Calcium citrate
DB11348,P41180,Extracellular calcium-sensing receptor,CASR_HUMAN,Calcium Phosphate
DB12865,P41180,Extracellular calcium-sensing receptor,CASR_HUMAN,Etelcalcetide
DB14481,P41180,Extracellular calcium-sensing receptor,CASR_HUMAN,Calcium phosphate dihydrate
DB00515,P02787,Serotransferrin,TRFE_HUMAN,Cisplatin
DB00677,P02787,Serotransferrin,TRFE_HUMAN,Isoflurophate
DB01370,P02787,Serotransferrin,TRFE_HUMAN,Aluminium
DB01592,P02787,Serotransferrin,TRFE_HUMAN,Iron
DB01593,P02787,Serotransferrin,TRFE_HUMAN,Zinc
DB06757,P02787,Serotransferrin,TRFE_HUMAN,Manganese
DB09130,P02787,Serotransferrin,TRFE_HUMAN,Copper
DB11397,P02787,Serotransferrin,TRFE_HUMAN,Dichlorvos
DB14487,P02787,Serotransferrin,TRFE_HUMAN,Zinc acetate
DB14488,P02787,Serotransferrin,TRFE_HUMAN,Ferrous gluconate
DB14489,P02787,Serotransferrin,TRFE_HUMAN,Ferrous succinate
DB14490,P02787,Serotransferrin,TRFE_HUMAN,Ferrous ascorbate
DB14491,P02787,Serotransferrin,TRFE_HUMAN,Ferrous fumarate
DB14501,P02787,Serotransferrin,TRFE_HUMAN,Ferrous glycine sulfate
DB14517,P02787,Serotransferrin,TRFE_HUMAN,Aluminium phosphate
DB14518,P02787,Serotransferrin,TRFE_HUMAN,Aluminum acetate
DB14533,P02787,Serotransferrin,TRFE_HUMAN,Zinc chloride
DB14548,P02787,Serotransferrin,TRFE_HUMAN,"Zinc sulfate, unspecified form"
DB00072,P04626,Receptor tyrosine-protein kinase erbB-2,ERBB2_HUMAN,Trastuzumab
DB01259,P04626,Receptor tyrosine-protein kinase erbB-2,ERBB2_HUMAN,Lapatinib
DB04988,P04626,Receptor tyrosine-protein kinase erbB-2,ERBB2_HUMAN,IGN311
DB05773,P04626,Receptor tyrosine-protein kinase erbB-2,ERBB2_HUMAN,Trastuzumab emtansine
DB05944,P04626,Receptor tyrosine-protein kinase erbB-2,ERBB2_HUMAN,Varlitinib
DB06021,P04626,Receptor tyrosine-protein kinase erbB-2,ERBB2_HUMAN,AV-412
DB06366,P04626,Receptor tyrosine-protein kinase erbB-2,ERBB2_HUMAN,Pertuzumab
DB08916,P04626,Receptor tyrosine-protein kinase erbB-2,ERBB2_HUMAN,Afatinib
DB11652,P04626,Receptor tyrosine-protein kinase erbB-2,ERBB2_HUMAN,Tucatinib
DB11973,P04626,Receptor tyrosine-protein kinase erbB-2,ERBB2_HUMAN,Tesevatinib
DB12010,P04626,Receptor tyrosine-protein kinase erbB-2,ERBB2_HUMAN,Fostamatinib
DB12267,P04626,Receptor tyrosine-protein kinase erbB-2,ERBB2_HUMAN,Brigatinib
DB14967,P04626,Receptor tyrosine-protein kinase erbB-2,ERBB2_HUMAN,Margetuximab
DB15035,P04626,Receptor tyrosine-protein kinase erbB-2,ERBB2_HUMAN,Zanubrutinib
DB00157,P17568,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,NDUB7_HUMAN,NADH
DB00157,O94788,Retinal dehydrogenase 2,AL1A2_HUMAN,NADH
DB00162,O94788,Retinal dehydrogenase 2,AL1A2_HUMAN,Vitamin A
DB00755,O94788,Retinal dehydrogenase 2,AL1A2_HUMAN,Tretinoin
DB00299,P06478,Thymidine kinase,KITH_HHV1C,Penciclovir
DB00980,P48039,Melatonin receptor type 1A,MTR1A_HUMAN,Ramelteon
DB01065,P48039,Melatonin receptor type 1A,MTR1A_HUMAN,Melatonin
DB02709,P48039,Melatonin receptor type 1A,MTR1A_HUMAN,Resveratrol
DB06594,P48039,Melatonin receptor type 1A,MTR1A_HUMAN,Agomelatine
DB09071,P48039,Melatonin receptor type 1A,MTR1A_HUMAN,Tasimelteon
DB00095,P20701,Integrin alpha-L,ITAL_HUMAN,Efalizumab
DB00098,P20701,Integrin alpha-L,ITAL_HUMAN,Antithymocyte immunoglobulin (rabbit)
DB00227,P20701,Integrin alpha-L,ITAL_HUMAN,Lovastatin
DB00641,P20701,Integrin alpha-L,ITAL_HUMAN,Simvastatin
DB01098,P20701,Integrin alpha-L,ITAL_HUMAN,Rosuvastatin
DB02177,P20701,Integrin alpha-L,ITAL_HUMAN,1-Acetyl-4-(4-{4-[(2-Ethoxyphenyl)Thio]-3-Nitrophenyl}Pyridin-2-Yl)Piperazine
DB03932,P20701,Integrin alpha-L,ITAL_HUMAN,LFA703
DB04724,P20701,Integrin alpha-L,ITAL_HUMAN,"(S)-2-((S)-3-isobutyl-2,5-dioxo-4-quinolin-3-ylmethyl-[1,4]diazepan-1yl)-N-methyl-3-naphtalen-2-yl-propionamide"
DB06972,P20701,Integrin alpha-L,ITAL_HUMAN,"7A-[(4-cyanophenyl)methyl]-6-(3,5-dichlorophenyl)-5-oxo-2,3,5,7A-tetrahydro-1H-pyrrolo[1,2-A]pyrrole-7-carbonitrile"
DB07486,P20701,Integrin alpha-L,ITAL_HUMAN,"3-({4-[(1E)-3-morpholin-4-yl-3-oxoprop-1-en-1-yl]-2,3-bis(trifluoromethyl)phenyl}sulfanyl)aniline"
DB08860,P20701,Integrin alpha-L,ITAL_HUMAN,Pitavastatin
DB11611,P20701,Integrin alpha-L,ITAL_HUMAN,Lifitegrast
DB00114,P54687,"Branched-chain-amino-acid aminotransferase, cytosolic",BCAT1_HUMAN,Pyridoxal phosphate
DB00142,P54687,"Branched-chain-amino-acid aminotransferase, cytosolic",BCAT1_HUMAN,Glutamic acid
DB00149,P54687,"Branched-chain-amino-acid aminotransferase, cytosolic",BCAT1_HUMAN,Leucine
DB00161,P54687,"Branched-chain-amino-acid aminotransferase, cytosolic",BCAT1_HUMAN,Valine
DB00167,P54687,"Branched-chain-amino-acid aminotransferase, cytosolic",BCAT1_HUMAN,Isoleucine
DB07544,P54687,"Branched-chain-amino-acid aminotransferase, cytosolic",BCAT1_HUMAN,N'-(5-CHLOROBENZOFURAN-2-CARBONYL)-2-(TRIFLUOROMETHYL)BENZENESULFONOHYDRAZIDE
DB00114,O75600,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",KBL_HUMAN,Pyridoxal phosphate
DB00145,O75600,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",KBL_HUMAN,Glycine
DB00184,P28329,Choline O-acetyltransferase,CLAT_HUMAN,Nicotine
DB00125,P04424,Argininosuccinate lyase,ARLY_HUMAN,Arginine
DB02267,P04424,Argininosuccinate lyase,ARLY_HUMAN,Argininosuccinate
DB03814,P04424,Argininosuccinate lyase,ARLY_HUMAN,2-(N-morpholino)ethanesulfonic acid
DB00559,P25101,Endothelin-1 receptor,EDNRA_HUMAN,Bosentan
DB00945,P25101,Endothelin-1 receptor,EDNRA_HUMAN,Acetylsalicylic acid
DB04674,P25101,Endothelin-1 receptor,EDNRA_HUMAN,"2-HYDROXY-3,5-DIIODOBENZOIC ACID"
DB04883,P25101,Endothelin-1 receptor,EDNRA_HUMAN,Darusentan
DB05290,P25101,Endothelin-1 receptor,EDNRA_HUMAN,SPP 301
DB05367,P25101,Endothelin-1 receptor,EDNRA_HUMAN,Actelion-1
DB06199,P25101,Endothelin-1 receptor,EDNRA_HUMAN,Atrasentan
DB06268,P25101,Endothelin-1 receptor,EDNRA_HUMAN,Sitaxentan
DB06403,P25101,Endothelin-1 receptor,EDNRA_HUMAN,Ambrisentan
DB06460,P25101,Endothelin-1 receptor,EDNRA_HUMAN,Enrasentan
DB06558,P25101,Endothelin-1 receptor,EDNRA_HUMAN,Tezosentan
DB06677,P25101,Endothelin-1 receptor,EDNRA_HUMAN,Clazosentan
DB08932,P25101,Endothelin-1 receptor,EDNRA_HUMAN,Macitentan
DB12548,P25101,Endothelin-1 receptor,EDNRA_HUMAN,Sparsentan
DB00157,P40394,Alcohol dehydrogenase class 4 mu/sigma chain,ADH7_HUMAN,NADH
DB00898,P40394,Alcohol dehydrogenase class 4 mu/sigma chain,ADH7_HUMAN,Ethanol
DB00241,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Butalbital
DB00306,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Talbutal
DB00312,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Pentobarbital
DB00371,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Meprobamate
DB00395,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Carisoprodol
DB00402,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Eszopiclone
DB00418,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Secobarbital
DB00425,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Zolpidem
DB00463,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Metharbital
DB00599,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Thiopental
DB00794,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Primidone
DB00849,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Methylphenobarbital
DB00898,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Ethanol
DB01198,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Zopiclone
DB01351,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Amobarbital
DB01352,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Aprobarbital
DB01353,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Butobarbital
DB01354,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Heptabarbital
DB01355,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Hexobarbital
DB01483,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Barbital
DB01496,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,"Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione"
DB01567,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Fludiazepam
DB04903,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,Pagoclone
DB13994,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GBRA3_HUMAN,AZD-7325
DB00157,Q9P0J0,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,NDUAD_HUMAN,NADH
DB00627,Q15274,Nicotinate-nucleotide pyrophosphorylase [carboxylating],NADC_HUMAN,Niacin
DB00040,P47871,Glucagon receptor,GLR_HUMAN,Glucagon
DB15226,P47871,Glucagon receptor,GLR_HUMAN,Dasiglucagon
DB00128,Q12797,Aspartyl/asparaginyl beta-hydroxylase,ASPH_HUMAN,Aspartic acid
DB00114,P17174,"Aspartate aminotransferase, cytoplasmic",AATC_HUMAN,Pyridoxal phosphate
DB00128,P17174,"Aspartate aminotransferase, cytoplasmic",AATC_HUMAN,Aspartic acid
DB00142,P17174,"Aspartate aminotransferase, cytoplasmic",AATC_HUMAN,Glutamic acid
DB00151,P17174,"Aspartate aminotransferase, cytoplasmic",AATC_HUMAN,Cysteine
DB00210,P17174,"Aspartate aminotransferase, cytoplasmic",AATC_HUMAN,Adapalene
DB04299,P17174,"Aspartate aminotransferase, cytoplasmic",AATC_HUMAN,Maleic acid
DB09130,P17174,"Aspartate aminotransferase, cytoplasmic",AATC_HUMAN,Copper
DB00276,P02768,Serum albumin,ALBU_HUMAN,Amsacrine
DB00493,P02768,Serum albumin,ALBU_HUMAN,Cefotaxime
DB03255,P02768,Serum albumin,ALBU_HUMAN,Phenol
DB06713,P02768,Serum albumin,ALBU_HUMAN,Norelgestromin
DB06728,P02768,Serum albumin,ALBU_HUMAN,Aniline
DB11359,P02768,Serum albumin,ALBU_HUMAN,Guaiacol
DB11638,P02768,Serum albumin,ALBU_HUMAN,Artenimol
DB12965,P02768,Serum albumin,ALBU_HUMAN,Silver
DB13967,P02768,Serum albumin,ALBU_HUMAN,Patent Blue
DB00193,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Tramadol
DB00246,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Ziprasidone
DB00247,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Methysergide
DB00248,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Cabergoline
DB00320,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Dihydroergotamine
DB00321,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Amitriptyline
DB00334,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Olanzapine
DB00363,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Clozapine
DB00370,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Mirtazapine
DB00408,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Loxapine
DB00420,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Promazine
DB00434,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Cyproheptadine
DB00458,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Imipramine
DB00472,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Fluoxetine
DB00477,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Chlorpromazine
DB00502,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Haloperidol
DB00540,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Nortriptyline
DB00543,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Amoxapine
DB00574,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Fenfluramine
DB00589,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Lisuride
DB00623,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Fluphenazine
DB00656,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Trazodone
DB00696,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Ergotamine
DB00714,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Apomorphine
DB00726,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Trimipramine
DB00734,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Risperidone
DB00777,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Propiomazine
DB00805,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Minaprine
DB00875,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Flupentixol
DB00924,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Cyclobenzaprine
DB00934,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Maprotiline
DB01079,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Tegaserod
DB01142,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Doxepin
DB01149,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Nefazodone
DB01151,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Desipramine
DB01175,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Escitalopram
DB01186,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Pergolide
DB01191,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Dexfenfluramine
DB01200,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Bromocriptine
DB01224,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Quetiapine
DB01238,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Aripiprazole
DB01242,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Clomipramine
DB01267,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Paliperidone
DB01392,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Yohimbine
DB01403,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Methotrimeprazine
DB01454,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Midomafetamine
DB01537,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,"4-Bromo-2,5-dimethoxyphenethylamine"
DB04871,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Lorcaserin
DB04884,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Dapoxetine
DB04948,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Lofexidine
DB05316,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Pimavanserin
DB05492,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Epicept NP-1
DB06016,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Cariprazine
DB06144,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Sertindole
DB06148,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Mianserin
DB06153,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Pizotifen
DB06216,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Asenapine
DB06229,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Ocaperidone
DB06446,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Dotarizine
DB06512,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Deramciclane
DB06594,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Agomelatine
DB09014,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Captodiame
DB09185,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Viloxazine
DB09194,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Etoperidone
DB09195,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,Lorpiprazole
DB12110,P28335,5-hydroxytryptamine receptor 2C,5HT2C_HUMAN,m-Chlorophenylpiperazine
